Date,Location,New Cases,New Deaths,New Recovered,New Active Cases,Total Cases,Total Deaths,Total Recovered,Total Active Cases,Province,Country,Island
7/31/2020,Lampung,0,0,0,0,255,13,195,47,Lampung,Indonesia,Sumatera
8/1/2020,Lampung,0,0,0,0,255,13,195,47,Lampung,Indonesia,Sumatera
8/2/2020,Lampung,16,1,0,15,271,14,195,62,Lampung,Indonesia,Sumatera
8/3/2020,Lampung,26,0,16,10,297,14,211,72,Lampung,Indonesia,Sumatera
8/4/2020,Lampung,0,0,1,-1,297,14,212,71,Lampung,Indonesia,Sumatera
8/5/2020,Lampung,1,0,3,-2,298,14,215,69,Lampung,Indonesia,Sumatera
8/6/2020,Lampung,1,0,4,-3,299,14,219,66,Lampung,Indonesia,Sumatera
8/7/2020,Lampung,4,0,2,2,303,14,221,68,Lampung,Indonesia,Sumatera
8/8/2020,Lampung,4,0,5,-1,307,14,226,67,Lampung,Indonesia,Sumatera
8/9/2020,Lampung,0,0,0,0,307,14,226,67,Lampung,Indonesia,Sumatera
8/10/2020,Lampung,9,0,1,8,316,14,227,75,Lampung,Indonesia,Sumatera
8/11/2020,Lampung,2,0,1,1,318,14,228,76,Lampung,Indonesia,Sumatera
8/12/2020,Lampung,2,0,2,0,320,14,230,76,Lampung,Indonesia,Sumatera
8/13/2020,Lampung,7,0,4,3,327,14,234,79,Lampung,Indonesia,Sumatera
8/14/2020,Lampung,5,0,0,5,332,14,234,84,Lampung,Indonesia,Sumatera
8/15/2020,Lampung,0,0,13,-13,332,14,247,71,Lampung,Indonesia,Sumatera
8/16/2020,Lampung,9,1,0,8,341,15,247,79,Lampung,Indonesia,Sumatera
8/17/2020,Lampung,2,0,31,-29,343,15,278,50,Lampung,Indonesia,Sumatera
8/18/2020,Lampung,0,0,0,0,343,15,278,50,Lampung,Indonesia,Sumatera
8/19/2020,Lampung,3,0,2,1,346,15,280,51,Lampung,Indonesia,Sumatera
8/20/2020,Lampung,6,0,1,5,352,15,281,56,Lampung,Indonesia,Sumatera
8/21/2020,Lampung,1,0,1,0,353,15,282,56,Lampung,Indonesia,Sumatera
8/22/2020,Lampung,3,0,1,2,356,15,283,58,Lampung,Indonesia,Sumatera
8/23/2020,Lampung,6,0,0,6,362,15,283,64,Lampung,Indonesia,Sumatera
8/24/2020,Lampung,3,0,12,-9,365,15,295,55,Lampung,Indonesia,Sumatera
8/25/2020,Lampung,4,0,0,4,369,15,295,59,Lampung,Indonesia,Sumatera
8/26/2020,Lampung,2,0,15,-13,371,15,310,46,Lampung,Indonesia,Sumatera
8/27/2020,Lampung,5,0,11,-6,376,15,321,40,Lampung,Indonesia,Sumatera
8/28/2020,Lampung,2,0,0,2,378,15,321,42,Lampung,Indonesia,Sumatera
8/29/2020,Lampung,4,0,0,4,382,15,321,46,Lampung,Indonesia,Sumatera
8/30/2020,Lampung,7,0,3,4,389,15,324,50,Lampung,Indonesia,Sumatera
8/31/2020,Lampung,6,0,5,1,395,15,329,51,Lampung,Indonesia,Sumatera
9/1/2020,Lampung,4,2,0,2,399,17,329,53,Lampung,Indonesia,Sumatera
9/2/2020,Lampung,11,0,5,6,410,17,334,59,Lampung,Indonesia,Sumatera
9/3/2020,Lampung,14,1,2,11,424,18,336,70,Lampung,Indonesia,Sumatera
9/4/2020,Lampung,4,0,2,2,428,18,338,72,Lampung,Indonesia,Sumatera
9/5/2020,Lampung,12,1,1,10,440,19,339,82,Lampung,Indonesia,Sumatera
9/6/2020,Lampung,12,1,6,5,452,20,345,87,Lampung,Indonesia,Sumatera
9/7/2020,Lampung,3,2,0,1,455,22,345,88,Lampung,Indonesia,Sumatera
9/8/2020,Lampung,11,0,6,5,466,22,351,93,Lampung,Indonesia,Sumatera
9/9/2020,Lampung,22,1,10,11,488,23,361,104,Lampung,Indonesia,Sumatera
9/10/2020,Lampung,21,0,2,19,509,23,363,123,Lampung,Indonesia,Sumatera
9/11/2020,Lampung,2,0,3,-1,511,23,366,122,Lampung,Indonesia,Sumatera
9/12/2020,Lampung,44,0,0,44,555,23,366,166,Lampung,Indonesia,Sumatera
9/13/2020,Lampung,0,0,5,-5,555,23,371,161,Lampung,Indonesia,Sumatera
9/14/2020,Lampung,60,1,8,51,615,24,379,212,Lampung,Indonesia,Sumatera
9/15/2020,Lampung,29,0,6,23,644,24,385,235,Lampung,Indonesia,Sumatera
9/16/2020,Lampung,22,2,22,-2,666,26,407,233,Lampung,Indonesia,Sumatera
9/17/2020,Lampung,21,1,21,-1,687,27,428,232,Lampung,Indonesia,Sumatera
9/18/2020,Lampung,7,1,2,4,694,28,430,236,Lampung,Indonesia,Sumatera
9/19/2020,Lampung,21,1,6,14,715,29,436,250,Lampung,Indonesia,Sumatera
9/20/2020,Lampung,13,1,0,12,728,30,436,262,Lampung,Indonesia,Sumatera
9/21/2020,Lampung,10,0,0,10,738,30,436,272,Lampung,Indonesia,Sumatera
9/22/2020,Lampung,24,1,24,-1,762,31,460,271,Lampung,Indonesia,Sumatera
9/23/2020,Lampung,16,0,34,-18,778,31,494,253,Lampung,Indonesia,Sumatera
9/24/2020,Lampung,21,0,0,21,799,31,494,274,Lampung,Indonesia,Sumatera
9/25/2020,Lampung,15,0,25,-10,814,31,519,264,Lampung,Indonesia,Sumatera
9/26/2020,Lampung,12,0,63,-51,826,31,582,213,Lampung,Indonesia,Sumatera
9/27/2020,Lampung,15,0,14,1,841,31,596,214,Lampung,Indonesia,Sumatera
9/28/2020,Lampung,10,0,19,-9,851,31,615,205,Lampung,Indonesia,Sumatera
9/29/2020,Lampung,24,0,14,10,875,31,629,215,Lampung,Indonesia,Sumatera
9/30/2020,Lampung,19,3,11,5,894,34,640,220,Lampung,Indonesia,Sumatera
10/1/2020,Lampung,13,0,16,-3,907,34,656,217,Lampung,Indonesia,Sumatera
10/2/2020,Lampung,25,3,17,5,932,37,673,222,Lampung,Indonesia,Sumatera
10/3/2020,Lampung,10,0,9,1,942,37,682,223,Lampung,Indonesia,Sumatera
10/4/2020,Lampung,9,0,13,-4,951,37,695,219,Lampung,Indonesia,Sumatera
10/5/2020,Lampung,37,0,16,21,988,37,711,240,Lampung,Indonesia,Sumatera
10/6/2020,Lampung,27,0,22,5,1015,37,733,245,Lampung,Indonesia,Sumatera
10/7/2020,Lampung,16,2,0,14,1031,39,733,259,Lampung,Indonesia,Sumatera
10/8/2020,Lampung,58,0,16,42,1089,39,749,301,Lampung,Indonesia,Sumatera
10/9/2020,Lampung,0,1,17,-18,1089,40,766,283,Lampung,Indonesia,Sumatera
10/10/2020,Lampung,31,2,3,26,1120,42,769,309,Lampung,Indonesia,Sumatera
10/11/2020,Lampung,11,0,1,10,1131,42,770,319,Lampung,Indonesia,Sumatera
10/12/2020,Lampung,16,0,0,16,1147,42,770,335,Lampung,Indonesia,Sumatera
10/13/2020,Lampung,15,0,0,15,1162,42,770,350,Lampung,Indonesia,Sumatera
10/14/2020,Lampung,42,5,17,20,1204,47,787,370,Lampung,Indonesia,Sumatera
10/15/2020,Lampung,17,1,0,16,1221,48,787,386,Lampung,Indonesia,Sumatera
10/16/2020,Lampung,29,0,63,-34,1250,48,850,352,Lampung,Indonesia,Sumatera
10/17/2020,Lampung,35,1,20,14,1285,49,870,366,Lampung,Indonesia,Sumatera
10/18/2020,Lampung,13,3,20,-10,1298,52,890,356,Lampung,Indonesia,Sumatera
10/19/2020,Lampung,42,2,24,16,1340,54,914,372,Lampung,Indonesia,Sumatera
10/20/2020,Lampung,36,1,0,35,1376,55,914,407,Lampung,Indonesia,Sumatera
10/21/2020,Lampung,44,1,0,43,1420,56,914,450,Lampung,Indonesia,Sumatera
10/22/2020,Lampung,40,2,23,15,1460,58,937,465,Lampung,Indonesia,Sumatera
10/23/2020,Lampung,62,2,4,56,1522,60,941,521,Lampung,Indonesia,Sumatera
10/24/2020,Lampung,29,3,0,26,1551,63,941,547,Lampung,Indonesia,Sumatera
10/25/2020,Lampung,50,0,2,48,1601,63,943,595,Lampung,Indonesia,Sumatera
10/26/2020,Lampung,45,3,6,36,1646,66,949,631,Lampung,Indonesia,Sumatera
10/27/2020,Lampung,40,4,0,36,1686,70,949,667,Lampung,Indonesia,Sumatera
10/28/2020,Lampung,43,2,39,2,1729,72,988,669,Lampung,Indonesia,Sumatera
10/29/2020,Lampung,28,3,46,-21,1757,75,1034,648,Lampung,Indonesia,Sumatera
10/30/2020,Lampung,37,1,25,11,1794,76,1059,659,Lampung,Indonesia,Sumatera
10/31/2020,Lampung,31,2,0,29,1825,78,1059,688,Lampung,Indonesia,Sumatera
11/1/2020,Lampung,26,2,74,-50,1851,80,1133,638,Lampung,Indonesia,Sumatera
11/2/2020,Lampung,33,0,1,32,1884,80,1134,670,Lampung,Indonesia,Sumatera
11/3/2020,Lampung,52,3,2,47,1936,83,1136,717,Lampung,Indonesia,Sumatera
11/4/2020,Lampung,48,4,43,1,1984,87,1179,718,Lampung,Indonesia,Sumatera
11/5/2020,Lampung,38,2,2,34,2022,89,1181,752,Lampung,Indonesia,Sumatera
11/6/2020,Lampung,44,3,0,41,2066,92,1181,793,Lampung,Indonesia,Sumatera
11/7/2020,Lampung,39,1,81,-43,2105,93,1262,750,Lampung,Indonesia,Sumatera
11/8/2020,Lampung,60,6,6,48,2165,99,1268,798,Lampung,Indonesia,Sumatera
11/9/2020,Lampung,86,6,19,61,2251,105,1287,859,Lampung,Indonesia,Sumatera
11/10/2020,Lampung,0,0,4,-4,2251,105,1291,855,Lampung,Indonesia,Sumatera
11/11/2020,Lampung,99,0,22,77,2350,105,1313,932,Lampung,Indonesia,Sumatera
11/12/2020,Lampung,95,1,30,64,2445,106,1343,996,Lampung,Indonesia,Sumatera
11/13/2020,Lampung,137,3,11,123,2582,109,1354,1119,Lampung,Indonesia,Sumatera
11/14/2020,Lampung,87,0,26,61,2669,109,1380,1180,Lampung,Indonesia,Sumatera
11/15/2020,Lampung,14,3,58,-47,2683,112,1438,1133,Lampung,Indonesia,Sumatera
11/16/2020,Lampung,61,2,12,47,2744,114,1450,1180,Lampung,Indonesia,Sumatera
11/17/2020,Lampung,22,3,117,-98,2766,117,1567,1082,Lampung,Indonesia,Sumatera
11/18/2020,Lampung,0,0,3,-3,2766,117,1570,1079,Lampung,Indonesia,Sumatera
11/19/2020,Lampung,125,4,49,72,2891,121,1619,1151,Lampung,Indonesia,Sumatera
11/20/2020,Lampung,44,1,3,40,2935,122,1622,1191,Lampung,Indonesia,Sumatera
11/21/2020,Lampung,46,0,50,-4,2981,122,1672,1187,Lampung,Indonesia,Sumatera
11/22/2020,Lampung,46,3,9,34,3027,125,1681,1221,Lampung,Indonesia,Sumatera
11/23/2020,Lampung,60,11,50,-1,3087,136,1731,1220,Lampung,Indonesia,Sumatera
11/24/2020,Lampung,67,0,9,58,3154,136,1740,1278,Lampung,Indonesia,Sumatera
11/25/2020,Lampung,84,9,50,25,3238,145,1790,1303,Lampung,Indonesia,Sumatera
11/26/2020,Lampung,102,9,30,63,3340,154,1820,1366,Lampung,Indonesia,Sumatera
11/27/2020,Lampung,157,10,84,63,3497,164,1904,1429,Lampung,Indonesia,Sumatera
11/28/2020,Lampung,125,6,71,48,3622,170,1975,1477,Lampung,Indonesia,Sumatera
11/29/2020,Lampung,56,3,29,24,3678,173,2004,1501,Lampung,Indonesia,Sumatera
11/30/2020,Lampung,145,1,37,107,3823,174,2041,1608,Lampung,Indonesia,Sumatera
12/1/2020,Lampung,116,0,50,66,3939,174,2091,1674,Lampung,Indonesia,Sumatera
12/2/2020,Lampung,54,0,58,-4,3993,174,2149,1670,Lampung,Indonesia,Sumatera
12/3/2020,Lampung,54,2,50,2,4047,176,2199,1672,Lampung,Indonesia,Sumatera
12/4/2020,Lampung,81,2,56,23,4128,178,2255,1695,Lampung,Indonesia,Sumatera
12/5/2020,Lampung,65,2,39,24,4193,180,2294,1719,Lampung,Indonesia,Sumatera
12/6/2020,Lampung,55,1,92,-38,4248,181,2386,1681,Lampung,Indonesia,Sumatera
12/7/2020,Lampung,34,1,176,-143,4282,182,2562,1538,Lampung,Indonesia,Sumatera
12/8/2020,Lampung,64,5,42,17,4346,187,2604,1555,Lampung,Indonesia,Sumatera
12/9/2020,Lampung,80,3,54,23,4426,190,2658,1578,Lampung,Indonesia,Sumatera
12/10/2020,Lampung,65,5,61,-1,4491,195,2719,1577,Lampung,Indonesia,Sumatera
12/11/2020,Lampung,62,4,72,-14,4553,199,2791,1563,Lampung,Indonesia,Sumatera
12/12/2020,Lampung,66,4,3,59,4619,203,2794,1622,Lampung,Indonesia,Sumatera
12/13/2020,Lampung,79,3,87,-11,4698,206,2881,1611,Lampung,Indonesia,Sumatera
12/14/2020,Lampung,78,12,13,53,4776,218,2894,1664,Lampung,Indonesia,Sumatera
12/15/2020,Lampung,73,4,158,-89,4849,222,3052,1575,Lampung,Indonesia,Sumatera
12/16/2020,Lampung,78,8,117,-47,4927,230,3169,1528,Lampung,Indonesia,Sumatera
12/17/2020,Lampung,103,3,147,-47,5030,233,3316,1481,Lampung,Indonesia,Sumatera
12/18/2020,Lampung,95,1,77,17,5125,234,3393,1498,Lampung,Indonesia,Sumatera
12/19/2020,Lampung,95,5,51,39,5220,239,3444,1537,Lampung,Indonesia,Sumatera
12/20/2020,Lampung,112,2,46,64,5332,241,3490,1601,Lampung,Indonesia,Sumatera
12/21/2020,Lampung,132,0,12,120,5464,241,3502,1721,Lampung,Indonesia,Sumatera
12/22/2020,Lampung,73,1,48,24,5537,242,3550,1745,Lampung,Indonesia,Sumatera
12/23/2020,Lampung,111,1,24,86,5648,243,3574,1831,Lampung,Indonesia,Sumatera
12/24/2020,Lampung,78,1,95,-18,5726,244,3669,1813,Lampung,Indonesia,Sumatera
12/25/2020,Lampung,65,4,51,10,5791,248,3720,1823,Lampung,Indonesia,Sumatera
12/26/2020,Lampung,65,3,108,-46,5856,251,3828,1777,Lampung,Indonesia,Sumatera
12/27/2020,Lampung,91,4,98,-11,5947,255,3926,1766,Lampung,Indonesia,Sumatera
12/28/2020,Lampung,78,5,73,0,6025,260,3999,1766,Lampung,Indonesia,Sumatera
12/29/2020,Lampung,102,3,92,7,6127,263,4091,1773,Lampung,Indonesia,Sumatera
12/30/2020,Lampung,64,7,87,-30,6191,270,4178,1743,Lampung,Indonesia,Sumatera
12/31/2020,Lampung,85,5,140,-60,6276,275,4318,1683,Lampung,Indonesia,Sumatera
1/1/2021,Lampung,80,3,197,-120,6356,278,4515,1563,Lampung,Indonesia,Sumatera
1/2/2021,Lampung,115,0,6,109,6471,278,4521,1672,Lampung,Indonesia,Sumatera
1/3/2021,Lampung,81,3,42,36,6552,281,4563,1708,Lampung,Indonesia,Sumatera
1/4/2021,Lampung,62,7,96,-41,6614,288,4659,1667,Lampung,Indonesia,Sumatera
1/5/2021,Lampung,82,5,66,11,6696,293,4725,1678,Lampung,Indonesia,Sumatera
1/6/2021,Lampung,87,33,96,-42,6783,326,4821,1636,Lampung,Indonesia,Sumatera
1/7/2021,Lampung,92,13,53,26,6875,339,4874,1662,Lampung,Indonesia,Sumatera
1/8/2021,Lampung,122,2,47,73,6997,341,4921,1735,Lampung,Indonesia,Sumatera
1/9/2021,Lampung,119,6,22,91,7116,347,4943,1826,Lampung,Indonesia,Sumatera
1/10/2021,Lampung,97,3,46,48,7213,350,4989,1874,Lampung,Indonesia,Sumatera
1/11/2021,Lampung,135,5,99,31,7348,355,5088,1905,Lampung,Indonesia,Sumatera
1/12/2021,Lampung,193,13,53,127,7541,368,5141,2032,Lampung,Indonesia,Sumatera
1/13/2021,Lampung,108,17,102,-11,7649,385,5243,2021,Lampung,Indonesia,Sumatera
1/14/2021,Lampung,96,13,99,-16,7745,398,5342,2005,Lampung,Indonesia,Sumatera
1/15/2021,Lampung,166,5,81,80,7911,403,5423,2085,Lampung,Indonesia,Sumatera
1/16/2021,Lampung,114,8,54,52,8025,411,5477,2137,Lampung,Indonesia,Sumatera
1/17/2021,Lampung,118,9,52,57,8143,420,5529,2194,Lampung,Indonesia,Sumatera
1/18/2021,Lampung,85,6,37,42,8228,426,5566,2236,Lampung,Indonesia,Sumatera
1/19/2021,Lampung,124,7,144,-27,8352,433,5710,2209,Lampung,Indonesia,Sumatera
1/20/2021,Lampung,174,2,87,85,8526,435,5797,2294,Lampung,Indonesia,Sumatera
1/21/2021,Lampung,128,5,217,-94,8654,440,6014,2200,Lampung,Indonesia,Sumatera
1/22/2021,Lampung,120,4,88,28,8774,444,6102,2228,Lampung,Indonesia,Sumatera
1/23/2021,Lampung,145,27,161,-43,8919,471,6263,2185,Lampung,Indonesia,Sumatera
1/24/2021,Lampung,165,6,46,113,9084,477,6309,2298,Lampung,Indonesia,Sumatera
1/25/2021,Lampung,108,3,170,-65,9192,480,6479,2233,Lampung,Indonesia,Sumatera
1/26/2021,Lampung,126,9,38,79,9318,489,6517,2312,Lampung,Indonesia,Sumatera
1/27/2021,Lampung,148,3,111,34,9466,492,6628,2346,Lampung,Indonesia,Sumatera
1/28/2021,Lampung,118,3,116,-1,9584,495,6744,2345,Lampung,Indonesia,Sumatera
